id,date,count
6577,11/22,8
6577,11/23,8
6577,11/24,8
6577,11/25,8
6577,11/26,8
6577,11/27,8
6578,11/20,23
6578,11/21,23
6578,11/22,24
6578,11/23,24
6578,11/24,24
6578,11/25,24
6578,11/26,24
6578,11/27,24
6580,11/20,0
6580,11/21,0
6580,11/22,0
6580,11/23,0
6580,11/24,0
6580,11/25,0
6580,11/26,0
6580,11/27,0
6581,11/20,257
6581,11/21,257
6581,11/22,257
6581,11/23,257
6581,11/24,257
6581,11/25,257
6581,11/26,258
6581,11/27,258
6582,11/20,101
6582,11/21,101
6582,11/22,102
6582,11/23,102
6582,11/24,102
6582,11/25,102
6582,11/26,103
6582,11/27,103
6583,11/20,143
6583,11/21,144
6583,11/22,144
6583,11/23,144
6583,11/24,145
6583,11/25,145
6583,11/26,144
6583,11/27,145
6584,11/20,104
6584,11/21,104
6584,11/22,102
6584,11/23,101
6584,11/24,100
6584,11/25,100
6584,11/26,101
6584,11/27,102
6585,11/20,51
6585,11/21,51
6585,11/22,51
6585,11/23,50
6585,11/24,50
6585,11/25,50
6585,11/26,50
6585,11/27,50
6586,11/20,24
6586,11/21,24
6586,11/22,24
6586,11/23,24
6586,11/24,24
6586,11/25,24
6586,11/26,24
6586,11/27,24
6587,11/20,28
6587,11/21,28
6587,11/22,28
6587,11/23,28
6587,11/24,28
6587,11/25,28
6587,11/26,28
6587,11/27,28
6588,11/20,22
6588,11/21,22
6588,11/22,22
6588,11/23,23
6588,11/24,23
6588,11/25,23
6588,11/26,23
6588,11/27,23
6589,11/20,49
6589,11/21,49
6589,11/22,51
6589,11/23,51
6589,11/24,51
6589,11/25,51
6589,11/26,51
6589,11/27,51
6590,11/20,37
6590,11/21,37
6590,11/22,37
6590,11/23,37
6590,11/24,37
6590,11/25,37
6590,11/26,40
6590,11/27,40
6591,11/20,20
6591,11/21,20
6591,11/22,20
6591,11/23,20
6591,11/24,20
6591,11/25,20
6591,11/26,20
6591,11/27,20
6592,11/20,20
6592,11/21,20
6592,11/22,20
6592,11/23,20
6592,11/24,20
6592,11/25,20
6592,11/26,20
6592,11/27,20
6593,11/20,45
6593,11/21,45
6593,11/22,45
6593,11/23,45
6593,11/24,46
6593,11/25,46
6593,11/26,46
6593,11/27,46
6594,11/20,0
6594,11/21,0
6594,11/22,0
6594,11/23,0
6594,11/24,0
6594,11/25,0
6594,11/26,0
6594,11/27,0
6595,11/20,13
6595,11/21,13
6595,11/22,13
6595,11/23,14
6595,11/24,14
6595,11/25,14
6595,11/26,15
6595,11/27,15
6596,11/20,12
6596,11/21,12
6596,11/22,12
6596,11/23,12
6596,11/24,12
6596,11/25,13
6596,11/26,13
6596,11/27,13
6598,11/20,0
6598,11/21,0
6598,11/22,0
6598,11/23,0
6598,11/24,0
6598,11/25,0
6598,11/26,0
6598,11/27,0
6599,11/20,6
6599,11/21,8
6599,11/22,9
6599,11/23,11
6599,11/24,11
6599,11/25,11
6599,11/26,12
6599,11/27,15
6600,11/20,29
6600,11/21,29
6600,11/22,29
6600,11/23,29
6600,11/24,29
6600,11/25,29
6600,11/26,29
6600,11/27,29
6601,11/20,31
6601,11/21,31
6601,11/22,31
6601,11/23,33
6601,11/24,33
6601,11/25,33
6601,11/26,33
6601,11/27,33
6602,11/20,25
6602,11/21,25
6602,11/22,25
6602,11/23,25
6602,11/24,25
6602,11/25,25
6602,11/26,25
6602,11/27,25
6604,11/20,3
6604,11/21,3
6604,11/22,3
6604,11/23,3
6604,11/24,2
6604,11/25,2
6604,11/26,2
6604,11/27,2
6606,11/20,23
6606,11/21,23
6606,11/22,23
6606,11/23,23
6606,11/24,23
6606,11/25,23
6606,11/26,23
6606,11/27,23
6607,11/20,0
6607,11/21,0
6607,11/22,0
6607,11/23,0
6607,11/24,0
6607,11/25,0
6607,11/26,0
6607,11/27,0
6608,11/20,7
6608,11/21,7
6608,11/22,7
6608,11/23,9
6608,11/24,10
6608,11/25,10
6608,11/26,10
6608,11/27,10
6609,11/20,9
6609,11/21,9
6609,11/22,9
6609,11/23,9
6609,11/24,9
6609,11/25,9
6609,11/26,10
6609,11/27,10
6611,11/20,5
6611,11/21,5
6611,11/22,5
6611,11/23,5
6611,11/24,5
6611,11/25,5
6611,11/26,5
6611,11/27,5
6612,11/20,14
6612,11/21,14
6612,11/22,15
6612,11/23,15
6612,11/24,15
6612,11/25,15
6612,11/26,15
6612,11/27,15
6615,11/20,1
6615,11/21,1
6615,11/22,1
6615,11/23,1
6615,11/24,1
6615,11/25,1
6615,11/26,1
6615,11/27,1
6616,11/20,16
6616,11/21,16
6616,11/22,16
6616,11/23,16
6616,11/24,16
6616,11/25,16
6616,11/26,16
6616,11/27,16
6617,11/20,9
6617,11/21,9
6617,11/22,9
6617,11/23,9
6617,11/24,9
6617,11/25,9
6617,11/26,9
6617,11/27,9
6618,11/20,26
6618,11/21,26
6618,11/22,26
6618,11/23,26
6618,11/24,25
6618,11/25,25
6618,11/26,25
6618,11/27,25
6619,11/20,8
6619,11/21,8
6619,11/22,8
6619,11/23,8
6619,11/24,8
6619,11/25,8
6619,11/26,8
6619,11/27,8
6620,11/20,21
6620,11/21,21
6620,11/22,21
6620,11/23,21
6620,11/24,21
6620,11/25,21
6620,11/26,21
6620,11/27,21
6621,11/20,6
6621,11/21,6
6621,11/22,6
6621,11/23,6
6621,11/24,6
6621,11/25,6
6621,11/26,6
6621,11/27,6
6622,11/20,9
6622,11/21,9
6622,11/22,9
6622,11/23,9
6622,11/24,9
6622,11/25,9
6622,11/26,9
6622,11/27,9
6623,11/20,12
6623,11/21,12
6623,11/22,12
6623,11/23,12
6623,11/24,12
6623,11/25,11
6623,11/26,11
6623,11/27,11
6624,11/20,9
6624,11/21,8
6624,11/22,8
6624,11/23,8
6624,11/24,8
6624,11/25,8
6624,11/26,8
6624,11/27,8
6625,11/20,16
6625,11/21,16
6625,11/22,16
6625,11/23,17
6625,11/24,17
6625,11/25,17
6625,11/26,17
6625,11/27,17
6626,11/20,6
6626,11/21,7
6626,11/22,7
6626,11/23,7
6626,11/24,7
6626,11/25,7
6626,11/26,7
6626,11/27,7
6627,11/20,0
6627,11/21,0
6627,11/22,0
6627,11/23,0
6627,11/24,0
6627,11/25,0
6627,11/26,0
6627,11/27,0
6628,11/20,3
6628,11/21,3
6628,11/22,3
6628,11/23,3
6628,11/24,3
6628,11/25,4
6628,11/26,4
6628,11/27,4
6629,11/20,5
6629,11/21,5
6629,11/22,5
6629,11/23,5
6629,11/24,5
6629,11/25,5
6629,11/26,5
6629,11/27,5
6630,11/20,174
6630,11/21,173
6630,11/22,173
6630,11/23,177
6630,11/24,178
6630,11/25,178
6630,11/26,177
6630,11/27,177
6631,11/20,36
6631,11/21,38
6631,11/22,39
6631,11/23,39
6631,11/24,40
6631,11/25,41
6631,11/26,45
6631,11/27,45
6634,11/20,728
6634,11/21,725
6634,11/22,719
6634,11/23,717
6634,11/24,717
6634,11/25,717
6634,11/26,716
6634,11/27,716
6635,11/20,132
6635,11/21,138
6635,11/22,139
6635,11/23,140
6635,11/24,143
6635,11/25,145
6635,11/26,147
6635,11/27,147
6636,11/20,321
6636,11/21,321
6636,11/22,319
6636,11/23,319
6636,11/24,319
6636,11/25,323
6636,11/26,323
6636,11/27,320
6637,11/20,2
6637,11/21,2
6637,11/22,2
6637,11/23,2
6637,11/24,2
6637,11/25,2
6637,11/26,2
6637,11/27,2
6638,11/20,36
6638,11/21,35
6638,11/22,36
6638,11/23,37
6638,11/24,37
6638,11/25,38
6638,11/26,40
6638,11/27,40
6639,11/20,9
6639,11/21,9
6639,11/22,9
6639,11/23,9
6639,11/24,9
6639,11/25,9
6639,11/26,9
6639,11/27,10
6640,11/20,10
6640,11/21,10
6640,11/22,10
6640,11/23,10
6640,11/24,10
6640,11/25,10
6640,11/26,10
6640,11/27,10
6642,11/20,17
6642,11/21,19
6642,11/22,21
6642,11/23,21
6642,11/24,21
6642,11/25,21
6642,11/26,21
6642,11/27,21
6643,11/20,1
6643,11/21,3
6643,11/22,4
6643,11/23,7
6643,11/24,9
6643,11/25,11
6643,11/26,11
6643,11/27,13
6644,11/20,29
6644,11/21,29
6644,11/22,30
6644,11/23,30
6644,11/24,30
6644,11/25,30
6644,11/26,29
6644,11/27,29
6648,11/20,0
6648,11/21,0
6648,11/22,0
6648,11/23,0
6648,11/24,0
6648,11/25,0
6648,11/26,0
6648,11/27,0
6651,11/20,50
6651,11/21,49
6651,11/22,48
6651,11/23,48
6651,11/24,48
6651,11/25,49
6651,11/26,49
6651,11/27,49
6652,11/20,18
6652,11/21,18
6652,11/22,18
6652,11/23,18
6652,11/24,18
6652,11/25,18
6652,11/26,18
6652,11/27,18
6653,11/20,20
6653,11/21,21
6653,11/22,21
6653,11/23,21
6653,11/24,22
6653,11/25,22
6653,11/26,22
6653,11/27,22
6654,11/20,19
6654,11/21,17
6654,11/22,16
6654,11/23,16
6654,11/24,15
6654,11/25,15
6654,11/26,14
6654,11/27,14
6656,11/20,26
6656,11/21,26
6656,11/22,26
6656,11/23,26
6656,11/24,26
6656,11/25,26
6656,11/26,26
6656,11/27,26
6657,11/20,0
6657,11/21,0
6657,11/22,0
6657,11/23,0
6657,11/24,0
6657,11/25,0
6657,11/26,0
6657,11/27,0
6658,11/20,2
6658,11/21,2
6658,11/22,2
6658,11/23,2
6658,11/24,2
6658,11/25,2
6658,11/26,2
6658,11/27,2
6659,11/20,2
6659,11/21,2
6659,11/22,2
6659,11/23,2
6659,11/24,2
6659,11/25,2
6659,11/26,2
6659,11/27,2
6660,11/20,3
6660,11/21,4
6660,11/22,4
6660,11/23,4
6660,11/24,4
6660,11/25,4
6660,11/26,4
6660,11/27,4
6661,11/20,10
6661,11/21,10
6661,11/22,10
6661,11/23,10
6661,11/24,10
6661,11/25,10
6661,11/26,10
6661,11/27,10
6662,11/20,3
6662,11/21,3
6662,11/22,3
6662,11/23,3
6662,11/24,3
6662,11/25,3
6662,11/26,3
6662,11/27,3
6663,11/20,3
6663,11/21,3
6663,11/22,3
6663,11/23,4
6663,11/24,4
6663,11/25,4
6663,11/26,4
6663,11/27,4
6664,11/20,0
6664,11/21,0
6664,11/22,0
6664,11/23,0
6664,11/24,0
6664,11/25,0
6664,11/26,0
6664,11/27,0
6665,11/20,0
6665,11/21,0
6665,11/22,0
6665,11/23,0
6665,11/24,0
6665,11/25,0
6665,11/26,0
6665,11/27,0
6666,11/20,0
6666,11/21,0
6666,11/22,0
6666,11/23,0
6666,11/24,0
6666,11/25,0
6666,11/26,0
6666,11/27,0
6667,11/20,4
6667,11/21,4
6667,11/22,4
6667,11/23,4
6667,11/24,4
6667,11/25,4
6667,11/26,4
6667,11/27,4
6668,11/20,1
6668,11/21,1
6668,11/22,1
6668,11/23,1
6668,11/24,1
6668,11/25,1
6668,11/26,1
6668,11/27,1
6669,11/20,0
6669,11/21,0
6669,11/22,0
6669,11/23,0
6669,11/24,0
6669,11/25,0
6669,11/26,0
6669,11/27,1
6670,11/20,7
6670,11/21,8
6670,11/22,8
6670,11/23,8
6670,11/24,8
6670,11/25,8
6670,11/26,9
6670,11/27,9
6671,11/20,4
6671,11/21,4
6671,11/22,4
6671,11/23,5
6671,11/24,5
6671,11/25,5
6671,11/26,5
6671,11/27,5
6672,11/20,0
6672,11/21,0
6672,11/22,0
6672,11/23,1
6672,11/24,1
6672,11/25,1
6672,11/26,1
6672,11/27,1
6673,11/20,0
6673,11/21,0
6673,11/22,0
6673,11/23,0
6673,11/24,0
6673,11/25,0
6673,11/26,0
6673,11/27,0
6674,11/20,3
6674,11/21,3
6674,11/22,3
6674,11/23,3
6674,11/24,3
6674,11/25,3
6674,11/26,3
6674,11/27,3
6675,11/20,0
6675,11/21,0
6675,11/22,0
6675,11/23,0
6675,11/24,0
6675,11/25,0
6675,11/26,0
6675,11/27,0
6676,11/20,0
6676,11/21,0
6676,11/22,0
6676,11/23,0
6676,11/24,0
6676,11/25,0
6676,11/26,0
6676,11/27,0
6677,11/20,1
6677,11/21,1
6677,11/22,1
6677,11/23,1
6677,11/24,1
6677,11/25,1
6677,11/26,1
6677,11/27,1
6678,11/20,1
6678,11/21,1
6678,11/22,1
6678,11/23,1
6678,11/24,1
6678,11/25,1
6678,11/26,1
6678,11/27,1
6679,11/20,0
6679,11/21,0
6679,11/22,0
6679,11/23,0
6679,11/24,0
6679,11/25,0
6679,11/26,0
6679,11/27,0
6680,11/20,0
6680,11/21,0
6680,11/22,0
6680,11/23,0
6680,11/24,0
6680,11/25,0
6680,11/26,0
6680,11/27,0
6681,11/20,1
6681,11/21,1
6681,11/22,1
6681,11/23,1
6681,11/24,1
6681,11/25,1
6681,11/26,1
6681,11/27,1
6682,11/20,1
6682,11/21,1
6682,11/22,1
6682,11/23,1
6682,11/24,1
6682,11/25,1
6682,11/26,1
6682,11/27,2
6683,11/20,2
6683,11/21,2
6683,11/22,2
6683,11/23,2
6683,11/24,2
6683,11/25,2
6683,11/26,2
6683,11/27,2
6684,11/20,2
6684,11/21,2
6684,11/22,2
6684,11/23,2
6684,11/24,2
6684,11/25,2
6684,11/26,2
6684,11/27,2
6685,11/20,0
6685,11/21,0
6685,11/22,0
6685,11/23,0
6685,11/24,0
6685,11/25,0
6685,11/26,0
6685,11/27,0
6686,11/20,1
6686,11/21,1
6686,11/22,1
6686,11/23,1
6686,11/24,1
6686,11/25,1
6686,11/26,1
6686,11/27,1
6687,11/20,1
6687,11/21,1
6687,11/22,1
6687,11/23,1
6687,11/24,1
6687,11/25,1
6687,11/26,1
6687,11/27,1
6688,11/20,1
6688,11/21,1
6688,11/22,2
6688,11/23,2
6688,11/24,2
6688,11/25,2
6688,11/26,2
6688,11/27,2
6689,11/20,1
6689,11/21,1
6689,11/22,1
6689,11/23,1
6689,11/24,1
6689,11/25,1
6689,11/26,1
6689,11/27,1
6690,11/20,2
6690,11/21,3
6690,11/22,3
6690,11/23,3
6690,11/24,3
6690,11/25,3
6690,11/26,3
6690,11/27,3
6691,11/20,1
6691,11/21,1
6691,11/22,1
6691,11/23,1
6691,11/24,1
6691,11/25,1
6691,11/26,1
6691,11/27,1
6692,11/20,0
6692,11/21,0
6692,11/22,0
6692,11/23,0
6692,11/24,0
6692,11/25,0
6692,11/26,0
6692,11/27,0
6693,11/20,0
6693,11/21,0
6693,11/22,0
6693,11/23,0
6693,11/24,0
6693,11/25,0
6693,11/26,0
6693,11/27,0
6694,11/20,3
6694,11/21,3
6694,11/22,3
6694,11/23,3
6694,11/24,3
6694,11/25,3
6694,11/26,4
6694,11/27,4
6695,11/20,0
6695,11/21,0
6695,11/22,0
6695,11/23,0
6695,11/24,0
6695,11/25,0
6695,11/26,0
6695,11/27,0
6696,11/20,0
6696,11/21,0
6696,11/22,0
6696,11/23,0
6696,11/24,0
6696,11/25,0
6696,11/26,0
6696,11/27,0
6697,11/20,2
6697,11/21,2
6697,11/22,2
6697,11/23,2
6697,11/24,2
6697,11/25,2
6697,11/26,2
6697,11/27,2
6698,11/20,0
6698,11/21,0
6698,11/22,0
6698,11/23,0
6698,11/24,0
6698,11/25,0
6698,11/26,0
6698,11/27,1
6699,11/20,0
6699,11/21,0
6699,11/22,0
6699,11/23,0
6699,11/24,0
6699,11/25,0
6699,11/26,0
6699,11/27,0
6700,11/20,0
6700,11/21,0
6700,11/22,0
6700,11/23,0
6700,11/24,0
6700,11/25,0
6700,11/26,0
6700,11/27,0
6701,11/20,0
6701,11/21,0
6701,11/22,0
6701,11/23,0
6701,11/24,0
6701,11/25,0
6701,11/26,0
6701,11/27,0
6702,11/20,0
6702,11/21,0
6702,11/22,0
6702,11/23,0
6702,11/24,0
6702,11/25,0
6702,11/26,0
6702,11/27,0
6703,11/20,0
6703,11/21,0
6703,11/22,0
6703,11/23,0
6703,11/24,0
6703,11/25,0
6703,11/26,0
6703,11/27,0
6704,11/20,3
6704,11/21,3
6704,11/22,3
6704,11/23,3
6704,11/24,3
6704,11/25,3
6704,11/26,3
6704,11/27,3
6705,11/20,0
6705,11/21,0
6705,11/22,0
6705,11/23,0
6705,11/24,0
6705,11/25,0
6705,11/26,0
6705,11/27,0
6706,11/20,0
6706,11/21,0
6706,11/22,0
6706,11/23,0
6706,11/24,0
6706,11/25,0
6706,11/26,0
6706,11/27,0
6707,11/20,2
6707,11/21,3
6707,11/22,3
6707,11/23,4
6707,11/24,4
6707,11/25,4
6707,11/26,4
6707,11/27,4
6709,11/20,35
6709,11/21,35
6709,11/22,35
6709,11/23,38
6709,11/24,38
6709,11/25,40
6709,11/26,40
6709,11/27,41
6710,11/20,0
6710,11/21,0
6710,11/22,0
6710,11/23,0
6710,11/24,0
6710,11/25,0
6710,11/26,0
6710,11/27,0
6711,11/20,1
6711,11/21,1
6711,11/22,1
6711,11/23,1
6711,11/24,1
6711,11/25,1
6711,11/26,1
6711,11/27,1
6712,11/20,0
6712,11/21,0
6712,11/22,0
6712,11/23,0
6712,11/24,0
6712,11/25,0
6712,11/26,0
6712,11/27,0
6713,11/20,3
6713,11/21,3
6713,11/22,3
6713,11/23,3
6713,11/24,3
6713,11/25,3
6713,11/26,3
6713,11/27,3
6714,11/20,0
6714,11/21,0
6714,11/22,0
6714,11/23,0
6714,11/24,0
6714,11/25,0
6714,11/26,0
6714,11/27,0
6715,11/20,2
6715,11/21,2
6715,11/22,2
6715,11/23,2
6715,11/24,2
6715,11/25,2
6715,11/26,2
6715,11/27,2
6716,11/20,1
6716,11/21,1
6716,11/22,1
6716,11/23,1
6716,11/24,1
6716,11/25,1
6716,11/26,1
6716,11/27,1
6717,11/20,0
6717,11/21,0
6717,11/22,0
6717,11/23,0
6717,11/24,0
6717,11/25,0
6717,11/26,0
6717,11/27,0
6718,11/20,1
6718,11/21,1
6718,11/22,1
6718,11/23,1
6718,11/24,1
6718,11/25,1
6718,11/26,1
6718,11/27,1
6719,11/20,1
6719,11/21,1
6719,11/22,1
6719,11/23,1
6719,11/24,1
6719,11/25,1
6719,11/26,1
6719,11/27,1
6720,11/20,0
6720,11/21,0
6720,11/22,0
6720,11/23,0
6720,11/24,1
6720,11/25,1
6720,11/26,1
6720,11/27,1
6721,11/20,1
6721,11/21,1
6721,11/22,1
6721,11/23,1
6721,11/24,1
6721,11/25,1
6721,11/26,1
6721,11/27,1
6722,11/20,1
6722,11/21,1
6722,11/22,1
6722,11/23,1
6722,11/24,1
6722,11/25,1
6722,11/26,1
6722,11/27,1
6723,11/20,3
6723,11/21,3
6723,11/22,4
6723,11/23,4
6723,11/24,4
6723,11/25,4
6723,11/26,4
6723,11/27,4
6724,11/20,0
6724,11/21,0
6724,11/22,0
6724,11/23,0
6724,11/24,0
6724,11/25,0
6724,11/26,0
6724,11/27,0
6725,11/20,1
6725,11/21,1
6725,11/22,1
6725,11/23,1
6725,11/24,1
6725,11/25,1
6725,11/26,1
6725,11/27,1
6726,11/20,3
6726,11/21,3
6726,11/22,3
6726,11/23,3
6726,11/24,3
6726,11/25,3
6726,11/26,3
6726,11/27,3
6727,11/20,1
6727,11/21,1
6727,11/22,1
6727,11/23,1
6727,11/24,1
6727,11/25,1
6727,11/26,1
6727,11/27,1
6728,11/20,1
6728,11/21,2
6728,11/22,2
6728,11/23,2
6728,11/24,2
6728,11/25,2
6728,11/26,2
6728,11/27,2
6729,11/20,0
6729,11/21,0
6729,11/22,0
6729,11/23,0
6729,11/24,0
6729,11/25,0
6729,11/26,0
6729,11/27,0
6730,11/20,1
6730,11/21,1
6730,11/22,1
6730,11/23,1
6730,11/24,1
6730,11/25,1
6730,11/26,1
6730,11/27,1
6731,11/20,0
6731,11/21,0
6731,11/22,0
6731,11/23,0
6731,11/24,0
6731,11/25,0
6731,11/26,0
6731,11/27,0
6732,11/20,2
6732,11/21,2
6732,11/22,2
6732,11/23,2
6732,11/24,2
6732,11/25,2
6732,11/26,2
6732,11/27,2
6733,11/20,4
6733,11/21,4
6733,11/22,4
6733,11/23,4
6733,11/24,4
6733,11/25,4
6733,11/26,4
6733,11/27,4
6734,11/20,0
6734,11/21,0
6734,11/22,0
6734,11/23,0
6734,11/24,0
6734,11/25,0
6734,11/26,0
6734,11/27,0
6735,11/20,0
6735,11/21,0
6735,11/22,0
6735,11/23,0
6735,11/24,0
6735,11/25,0
6735,11/26,0
6735,11/27,0
6736,11/20,3
6736,11/21,3
6736,11/22,3
6736,11/23,3
6736,11/24,3
6736,11/25,3
6736,11/26,3
6736,11/27,3
6737,11/20,0
6737,11/21,0
6737,11/22,0
6737,11/23,0
6737,11/24,0
6737,11/25,0
6737,11/26,0
6737,11/27,0
6738,11/20,1
6738,11/21,1
6738,11/22,1
6738,11/23,1
6738,11/24,1
6738,11/25,1
6738,11/26,1
6738,11/27,1
6739,11/20,1
6739,11/21,1
6739,11/22,1
6739,11/23,1
6739,11/24,1
6739,11/25,1
6739,11/26,1
6739,11/27,1
6740,11/20,0
6740,11/21,0
6740,11/22,0
6740,11/23,0
6740,11/24,0
6740,11/25,0
6740,11/26,0
6740,11/27,0
6741,11/20,0
6741,11/21,0
6741,11/22,0
6741,11/23,0
6741,11/24,0
6741,11/25,0
6741,11/26,0
6741,11/27,0
6742,11/20,8
6742,11/21,8
6742,11/22,8
6742,11/23,8
6742,11/24,8
6742,11/25,8
6742,11/26,8
6742,11/27,8
6743,11/20,3
6743,11/21,3
6743,11/22,3
6743,11/23,3
6743,11/24,4
6743,11/25,4
6743,11/26,4
6743,11/27,4
6744,11/20,10
6744,11/21,10
6744,11/22,11
6744,11/23,11
6744,11/24,11
6744,11/25,11
6744,11/26,11
6744,11/27,11
6745,11/20,2
6745,11/21,2
6745,11/22,2
6745,11/23,2
6745,11/24,2
6745,11/25,2
6745,11/26,2
6745,11/27,2
6746,11/20,2
6746,11/21,2
6746,11/22,2
6746,11/23,2
6746,11/24,2
6746,11/25,2
6746,11/26,2
6746,11/27,2
6747,11/20,5
6747,11/21,5
6747,11/22,5
6747,11/23,5
6747,11/24,5
6747,11/25,5
6747,11/26,5
6747,11/27,5
6748,11/20,3
6748,11/21,3
6748,11/22,3
6748,11/23,3
6748,11/24,3
6748,11/25,3
6748,11/26,3
6748,11/27,3
6749,11/20,8
6749,11/21,8
6749,11/22,9
6749,11/23,9
6749,11/24,9
6749,11/25,9
6749,11/26,9
6749,11/27,9
6750,11/20,3
6750,11/21,4
6750,11/22,4
6750,11/23,4
6750,11/24,4
6750,11/25,4
6750,11/26,4
6750,11/27,4
6751,11/20,1
6751,11/21,1
6751,11/22,1
6751,11/23,1
6751,11/24,1
6751,11/25,1
6751,11/26,1
6751,11/27,1
6752,11/20,3
6752,11/21,3
6752,11/22,3
6752,11/23,3
6752,11/24,3
6752,11/25,3
6752,11/26,3
6752,11/27,3
6753,11/20,8
6753,11/21,8
6753,11/22,8
6753,11/23,8
6753,11/24,8
6753,11/25,8
6753,11/26,8
6753,11/27,8
6754,11/20,1
6754,11/21,2
6754,11/22,2
6754,11/23,2
6754,11/24,2
6754,11/25,2
6754,11/26,2
6754,11/27,2
6755,11/20,0
6755,11/21,0
6755,11/22,0
6755,11/23,0
6755,11/24,0
6755,11/25,0
6755,11/26,0
6755,11/27,0
6756,11/20,0
6756,11/21,0
6756,11/22,0
6756,11/23,0
6756,11/24,1
6756,11/25,1
6756,11/26,1
6756,11/27,1
6757,11/20,6
6757,11/21,6
6757,11/22,6
6757,11/23,6
6757,11/24,6
6757,11/25,6
6757,11/26,6
6757,11/27,6
6758,11/20,4
6758,11/21,4
6758,11/22,4
6758,11/23,4
6758,11/24,4
6758,11/25,4
6758,11/26,4
6758,11/27,4
6759,11/20,0
6759,11/21,0
6759,11/22,0
6759,11/23,0
6759,11/24,0
6759,11/25,0
6759,11/26,0
6759,11/27,0
6760,11/20,1
6760,11/21,1
6760,11/22,1
6760,11/23,1
6760,11/24,1
6760,11/25,1
6760,11/26,1
6760,11/27,1
6761,11/20,2
6761,11/21,2
6761,11/22,2
6761,11/23,2
6761,11/24,2
6761,11/25,2
6761,11/26,2
6761,11/27,2
6762,11/20,0
6762,11/21,0
6762,11/22,0
6762,11/23,0
6762,11/24,0
6762,11/25,0
6762,11/26,0
6762,11/27,0
6763,11/20,1
6763,11/21,1
6763,11/22,1
6763,11/23,1
6763,11/24,1
6763,11/25,1
6763,11/26,1
6763,11/27,1
6764,11/20,3
6764,11/21,3
6764,11/22,4
6764,11/23,4
6764,11/24,4
6764,11/25,4
6764,11/26,4
6764,11/27,4
6767,11/20,0
6767,11/21,0
6767,11/22,0
6767,11/23,0
6767,11/24,0
6767,11/25,0
6767,11/26,0
6767,11/27,0
6768,11/20,0
6768,11/21,0
6768,11/22,0
6768,11/23,0
6768,11/24,0
6768,11/25,0
6768,11/26,0
6768,11/27,0
6769,11/20,1
6769,11/21,1
6769,11/22,1
6769,11/23,1
6769,11/24,1
6769,11/25,1
6769,11/26,1
6769,11/27,1
6770,11/20,3
6770,11/21,3
6770,11/22,3
6770,11/23,3
6770,11/24,3
6770,11/25,3
6770,11/26,3
6770,11/27,3
6771,11/20,3
6771,11/21,3
6771,11/22,3
6771,11/23,3
6771,11/24,4
6771,11/25,4
6771,11/26,4
6771,11/27,4
6772,11/20,2
6772,11/21,2
6772,11/22,2
6772,11/23,2
6772,11/24,2
6772,11/25,2
6772,11/26,2
6772,11/27,2
6773,11/20,4
6773,11/21,4
6773,11/22,4
6773,11/23,4
6773,11/24,4
6773,11/25,4
6773,11/26,4
6773,11/27,4
6774,11/20,1
6774,11/21,1
6774,11/22,1
6774,11/23,1
6774,11/24,1
6774,11/25,1
6774,11/26,1
6774,11/27,1
6775,11/20,0
6775,11/21,0
6775,11/22,0
6775,11/23,0
6775,11/24,0
6775,11/25,0
6775,11/26,0
6775,11/27,0
6776,11/20,0
6776,11/21,0
6776,11/22,0
6776,11/23,0
6776,11/24,0
6776,11/25,0
6776,11/26,0
6776,11/27,0
6777,11/20,3
6777,11/21,3
6777,11/22,3
6777,11/23,3
6777,11/24,3
6777,11/25,3
6777,11/26,3
6777,11/27,3
6778,11/20,0
6778,11/21,0
6778,11/22,0
6778,11/23,0
6778,11/24,0
6778,11/25,0
6778,11/26,0
6778,11/27,0
6779,11/20,4
6779,11/21,4
6779,11/22,5
6779,11/23,5
6779,11/24,5
6779,11/25,5
6779,11/26,5
6779,11/27,5
6780,11/20,4
6780,11/21,4
6780,11/22,5
6780,11/23,5
6780,11/24,5
6780,11/25,5
6780,11/26,5
6780,11/27,5
6782,11/20,0
6782,11/21,0
6782,11/22,0
6782,11/23,0
6782,11/24,0
6782,11/25,0
6782,11/26,0
6782,11/27,0
6783,11/20,1
6783,11/21,1
6783,11/22,1
6783,11/23,1
6783,11/24,1
6783,11/25,1
6783,11/26,1
6783,11/27,1
6784,11/20,0
6784,11/21,0
6784,11/22,0
6784,11/23,0
6784,11/24,0
6784,11/25,0
6784,11/26,0
6784,11/27,0
6785,11/20,0
6785,11/21,0
6785,11/22,0
6785,11/23,0
6785,11/24,1
6785,11/25,1
6785,11/26,1
6785,11/27,1
6786,11/20,6
6786,11/21,6
6786,11/22,6
6786,11/23,6
6786,11/24,7
6786,11/25,7
6786,11/26,7
6786,11/27,7
6787,11/20,1
6787,11/21,1
6787,11/22,1
6787,11/23,1
6787,11/24,2
6787,11/25,2
6787,11/26,2
6787,11/27,2
6789,11/20,1
6789,11/21,1
6789,11/22,2
6789,11/23,2
6789,11/24,2
6789,11/25,2
6789,11/26,2
6789,11/27,2
6791,11/20,3
6791,11/21,3
6791,11/22,3
6791,11/23,3
6791,11/24,3
6791,11/25,3
6791,11/26,3
6791,11/27,3
6792,11/20,3
6792,11/21,3
6792,11/22,3
6792,11/23,3
6792,11/24,3
6792,11/25,3
6792,11/26,3
6792,11/27,3
6794,11/20,1
6794,11/21,1
6794,11/22,0
6794,11/23,0
