id,date,count
4140,09/14,10
4140,09/15,10
4141,09/09,5
4141,09/10,5
4141,09/11,5
4141,09/12,5
4141,09/13,5
4141,09/14,5
4141,09/15,5
4142,09/09,6
4142,09/10,6
4142,09/11,6
4142,09/12,6
4142,09/13,5
4142,09/14,7
4142,09/15,7
4143,09/09,0
4143,09/10,0
4143,09/11,0
4143,09/12,0
4143,09/13,0
4143,09/14,0
4143,09/15,0
4144,09/09,32
4144,09/10,32
4144,09/11,32
4144,09/12,32
4144,09/13,32
4144,09/14,32
4144,09/15,32
4145,09/09,16
4145,09/10,16
4145,09/11,16
4145,09/12,16
4145,09/13,16
4145,09/14,16
4145,09/15,16
4146,09/09,1
4146,09/10,1
4146,09/11,1
4146,09/12,1
4146,09/13,1
4146,09/14,1
4146,09/15,1
4147,09/09,5
4147,09/10,5
4147,09/11,5
4147,09/12,5
4147,09/13,5
4147,09/14,5
4147,09/15,5
4148,09/09,2
4148,09/10,2
4148,09/11,2
4148,09/12,2
4148,09/13,2
4148,09/14,2
4148,09/15,2
4149,09/09,0
4149,09/10,0
4149,09/11,0
4149,09/12,0
4149,09/13,0
4149,09/14,0
4149,09/15,0
4150,09/09,17
4150,09/10,17
4150,09/11,17
4150,09/12,17
4150,09/13,17
4150,09/14,17
4150,09/15,17
4151,09/09,18
4151,09/10,18
4151,09/11,18
4151,09/12,18
4151,09/13,17
4151,09/14,17
4151,09/15,17
4152,09/09,12
4152,09/10,12
4152,09/11,12
4152,09/12,12
4152,09/13,12
4152,09/14,12
4152,09/15,12
4153,09/09,20
4153,09/10,20
4153,09/11,20
4153,09/12,20
4153,09/13,20
4153,09/14,20
4153,09/15,20
4154,09/09,19
4154,09/10,19
4154,09/11,19
4154,09/12,19
4154,09/13,19
4154,09/14,19
4154,09/15,19
4155,09/09,3
4155,09/10,3
4155,09/11,3
4155,09/12,2
4155,09/13,2
4155,09/14,2
4155,09/15,2
4156,09/09,9
4156,09/10,9
4156,09/11,9
4156,09/12,9
4156,09/13,9
4156,09/14,9
4156,09/15,9
4157,09/09,20
4157,09/10,21
4157,09/11,21
4157,09/12,21
4157,09/13,21
4157,09/14,22
4157,09/15,22
4158,09/09,9
4158,09/10,9
4158,09/11,9
4158,09/12,9
4158,09/13,9
4158,09/14,9
4158,09/15,9
4159,09/09,0
4159,09/10,0
4159,09/11,0
4159,09/12,0
4159,09/13,0
4159,09/14,0
4159,09/15,0
4160,09/09,0
4160,09/10,0
4160,09/11,0
4160,09/12,0
4160,09/13,0
4160,09/14,0
4160,09/15,0
4162,09/09,84
4162,09/10,84
4162,09/11,84
4162,09/12,84
4162,09/13,85
4162,09/14,85
4162,09/15,85
4163,09/09,7
4163,09/10,7
4163,09/11,7
4163,09/12,7
4163,09/13,7
4163,09/14,7
4163,09/15,7
4164,09/09,12
4164,09/10,12
4164,09/11,12
4164,09/12,12
4164,09/13,12
4164,09/14,12
4164,09/15,12
4165,09/09,343
4165,09/10,343
4165,09/11,343
4165,09/12,343
4165,09/13,340
4165,09/14,338
4165,09/15,337
4167,09/09,9
4167,09/10,9
4167,09/11,9
4167,09/12,9
4167,09/13,9
4167,09/14,9
4167,09/15,9
4169,09/09,105
4169,09/10,105
4169,09/11,105
4169,09/12,104
4169,09/13,104
4169,09/14,104
4169,09/15,104
4170,09/09,167
4170,09/10,167
4170,09/11,167
4170,09/12,167
4170,09/13,166
4170,09/14,166
4170,09/15,166
4171,09/09,0
4171,09/10,0
4171,09/11,0
4171,09/12,0
4171,09/13,0
4171,09/14,0
4171,09/15,0
4172,09/09,14
4172,09/10,14
4172,09/11,14
4172,09/12,14
4172,09/13,14
4172,09/14,14
4172,09/15,14
4173,09/09,16
4173,09/10,16
4173,09/11,16
4173,09/12,16
4173,09/13,16
4173,09/14,16
4173,09/15,16
4174,09/09,0
4174,09/10,0
4174,09/11,0
4174,09/12,0
4174,09/13,0
4174,09/14,0
4174,09/15,0
4175,09/09,20
4175,09/10,20
4175,09/11,20
4175,09/12,20
4175,09/13,20
4175,09/14,20
4175,09/15,20
4176,09/09,22
4176,09/10,22
4176,09/11,22
4176,09/12,22
4176,09/13,21
4176,09/14,21
4176,09/15,22
4178,09/09,217
4178,09/10,217
4178,09/11,217
4178,09/12,216
4178,09/13,216
4178,09/14,215
4178,09/15,213
4179,09/09,0
4179,09/10,0
4179,09/11,0
4179,09/12,0
4179,09/13,0
4179,09/14,0
4179,09/15,0
4180,09/09,0
4180,09/10,0
4180,09/11,0
4180,09/12,0
4180,09/13,0
4180,09/14,0
4180,09/15,0
4181,09/09,0
4181,09/10,0
4181,09/11,0
4181,09/12,0
4181,09/13,0
4181,09/14,0
4181,09/15,0
4186,09/09,24
4186,09/10,24
4186,09/11,24
4186,09/12,24
4186,09/13,24
4186,09/14,24
4186,09/15,24
4187,09/09,1
4187,09/10,1
4187,09/11,1
4187,09/12,1
4187,09/13,1
4187,09/14,1
4187,09/15,1
4188,09/09,0
4188,09/10,0
4188,09/11,0
4188,09/12,0
4188,09/13,0
4188,09/14,0
4188,09/15,0
4189,09/09,25
4189,09/10,25
4189,09/11,25
4189,09/12,25
4189,09/13,25
4189,09/14,25
4189,09/15,25
4191,09/09,23
4191,09/10,23
4191,09/11,23
4191,09/12,23
4191,09/13,22
4191,09/14,22
4191,09/15,22
4192,09/09,26
4192,09/10,26
4192,09/11,26
4192,09/12,25
4192,09/13,26
4192,09/14,26
4192,09/15,25
4193,09/09,13
4193,09/10,13
4193,09/11,13
4193,09/12,13
4193,09/13,12
4193,09/14,11
4193,09/15,12
4194,09/09,27
4194,09/10,27
4194,09/11,27
4194,09/12,27
4194,09/13,27
4194,09/14,27
4194,09/15,26
4195,09/09,21
4195,09/10,21
4195,09/11,21
4195,09/12,21
4195,09/13,21
4195,09/14,21
4195,09/15,21
4196,09/09,35
4196,09/10,35
4196,09/11,35
4196,09/12,35
4196,09/13,35
4196,09/14,35
4196,09/15,35
4197,09/09,20
4197,09/10,20
4197,09/11,20
4197,09/12,20
4197,09/13,20
4197,09/14,20
4197,09/15,20
4198,09/09,13
4198,09/10,13
4198,09/11,13
4198,09/12,13
4198,09/13,13
4198,09/14,13
4198,09/15,13
4199,09/09,20
4199,09/10,20
4199,09/11,20
4199,09/12,20
4199,09/13,20
4199,09/14,19
4199,09/15,19
4200,09/09,30
4200,09/10,30
4200,09/11,30
4200,09/12,30
4200,09/13,30
4200,09/14,30
4200,09/15,30
4201,09/09,15
4201,09/10,16
4201,09/11,16
4201,09/12,16
4201,09/13,16
4201,09/14,16
4201,09/15,16
4203,09/09,3
4203,09/10,3
4203,09/11,3
4203,09/12,2
4203,09/13,2
4203,09/14,2
4203,09/15,2
4205,09/09,2
4205,09/10,2
4205,09/11,2
4205,09/12,2
4205,09/13,2
4205,09/14,2
4205,09/15,2
4206,09/09,2
4206,09/10,2
4206,09/11,2
4206,09/12,2
4206,09/13,2
4206,09/14,2
4206,09/15,2
4207,09/09,10
4207,09/10,11
4207,09/11,11
4207,09/12,11
4207,09/13,11
4207,09/14,12
4207,09/15,12
4208,09/09,1
4208,09/10,1
4208,09/11,1
4208,09/12,1
4208,09/13,1
4208,09/14,1
4208,09/15,1
4209,09/09,18
4209,09/10,18
4209,09/11,18
4209,09/12,19
4209,09/13,20
4209,09/14,20
4209,09/15,20
4210,09/09,11
4210,09/10,11
4210,09/11,11
4210,09/12,12
4210,09/13,12
4210,09/14,13
4210,09/15,13
4211,09/09,8
4211,09/10,8
4211,09/11,8
4211,09/12,9
4211,09/13,10
4211,09/14,12
4211,09/15,12
4212,09/09,15
4212,09/10,15
4212,09/11,15
4212,09/12,15
4212,09/13,15
4212,09/14,15
4212,09/15,15
4213,09/09,9
4213,09/10,10
4213,09/11,10
4213,09/12,12
4213,09/13,12
4213,09/14,13
4213,09/15,13
4214,09/09,4
4214,09/10,4
4214,09/11,4
4214,09/12,4
4214,09/13,4
4214,09/14,4
4214,09/15,4
4215,09/09,1
4215,09/10,1
4215,09/11,1
4215,09/12,1
4215,09/13,1
4215,09/14,1
4215,09/15,1
4216,09/09,6
4216,09/10,6
4216,09/11,6
4216,09/12,6
4216,09/13,6
4216,09/14,5
4216,09/15,5
4217,09/09,0
4217,09/10,0
4217,09/11,0
4217,09/12,0
4217,09/13,0
4217,09/14,0
4217,09/15,0
4218,09/09,3
4218,09/10,3
4218,09/11,3
4218,09/12,5
4218,09/13,4
4218,09/14,4
4218,09/15,4
4219,09/09,1
4219,09/10,1
4219,09/11,1
4219,09/12,1
4219,09/13,2
4219,09/14,4
4219,09/15,4
4220,09/09,0
4220,09/10,0
4220,09/11,0
4220,09/12,1
4220,09/13,1
4220,09/14,1
4220,09/15,1
4221,09/09,2
4221,09/10,2
4221,09/11,2
4221,09/12,3
4221,09/13,3
4221,09/14,3
4221,09/15,3
4222,09/09,0
4222,09/10,0
4222,09/11,0
4222,09/12,0
4222,09/13,0
4222,09/14,0
4222,09/15,0
4223,09/09,3
4223,09/10,3
4223,09/11,3
4223,09/12,3
4223,09/13,4
4223,09/14,4
4223,09/15,4
4224,09/09,7
4224,09/10,7
4224,09/11,7
4224,09/12,6
4224,09/13,7
4224,09/14,7
4224,09/15,7
4225,09/09,2
4225,09/10,2
4225,09/11,2
4225,09/12,4
4225,09/13,4
4225,09/14,4
4225,09/15,4
4226,09/09,4
4226,09/10,4
4226,09/11,4
4226,09/12,4
4226,09/13,4
4226,09/14,4
4226,09/15,4
4227,09/09,5
4227,09/10,5
4227,09/11,5
4227,09/12,5
4227,09/13,6
4227,09/14,6
4227,09/15,6
4228,09/09,0
4228,09/10,0
4228,09/11,0
4228,09/12,0
4228,09/13,0
4228,09/14,0
4228,09/15,0
4229,09/09,2
4229,09/10,3
4229,09/11,3
4229,09/12,4
4229,09/13,4
4229,09/14,5
4229,09/15,5
4230,09/09,5
4230,09/10,5
4230,09/11,5
4230,09/12,5
4230,09/13,5
4230,09/14,4
4230,09/15,4
4231,09/09,9
4231,09/10,9
4231,09/11,8
4231,09/12,8
4231,09/13,8
4231,09/14,8
4231,09/15,8
4232,09/09,7
4232,09/10,7
4232,09/11,7
4232,09/12,7
4232,09/13,7
4232,09/14,7
4232,09/15,7
4233,09/09,6
4233,09/10,6
4233,09/11,6
4233,09/12,6
4233,09/13,6
4233,09/14,6
4233,09/15,6
4234,09/09,4
4234,09/10,4
4234,09/11,4
4234,09/12,4
4234,09/13,4
4234,09/14,4
4234,09/15,4
4235,09/09,3
4235,09/10,3
4235,09/11,3
4235,09/12,3
4235,09/13,3
4235,09/14,3
4235,09/15,3
4236,09/09,6
4236,09/10,6
4236,09/11,6
4236,09/12,6
4236,09/13,6
4236,09/14,6
4236,09/15,6
4237,09/09,4
4237,09/10,4
4237,09/11,4
4237,09/12,6
4237,09/13,6
4237,09/14,7
4237,09/15,7
4238,09/09,0
4238,09/10,0
4238,09/11,0
4238,09/12,0
4238,09/13,0
4238,09/14,0
4238,09/15,0
4239,09/09,7
4239,09/10,7
4239,09/11,7
4239,09/12,7
4239,09/13,7
4239,09/14,7
4239,09/15,7
4240,09/09,2
4240,09/10,2
4240,09/11,2
4240,09/12,2
4240,09/13,2
4240,09/14,2
4240,09/15,2
4241,09/09,2
4241,09/10,2
4241,09/11,2
4241,09/12,2
4241,09/13,2
4241,09/14,2
4241,09/15,2
4242,09/09,0
4242,09/10,0
4242,09/11,0
4242,09/12,0
4242,09/13,0
4242,09/14,0
4242,09/15,0
4243,09/09,1
4243,09/10,1
4243,09/11,1
4243,09/12,1
4243,09/13,1
4243,09/14,1
4243,09/15,1
4244,09/09,1
4244,09/10,1
4244,09/11,1
4244,09/12,1
4244,09/13,1
4244,09/14,1
4244,09/15,1
4245,09/09,4
4245,09/10,4
4245,09/11,4
4245,09/12,4
4245,09/13,3
4245,09/14,3
4245,09/15,3
4246,09/09,2
4246,09/10,3
4246,09/11,3
4246,09/12,3
4246,09/13,2
4246,09/14,3
4246,09/15,3
4247,09/09,3
4247,09/10,4
4247,09/11,4
4247,09/12,4
4247,09/13,4
4247,09/14,4
4247,09/15,4
4248,09/09,6
4248,09/10,6
4248,09/11,6
4248,09/12,7
4248,09/13,7
4248,09/14,7
4248,09/15,7
4249,09/09,0
4249,09/10,0
4249,09/11,0
4249,09/12,0
4249,09/13,0
4249,09/14,0
4249,09/15,0
4250,09/09,10
4250,09/10,10
4250,09/11,10
4250,09/12,11
4250,09/13,12
4250,09/14,12
4250,09/15,12
4251,09/09,12
4251,09/10,12
4251,09/11,12
4251,09/12,12
4251,09/13,12
4251,09/14,13
4251,09/15,13
4252,09/09,0
4252,09/10,0
4252,09/11,0
4252,09/12,0
4252,09/13,0
4252,09/14,0
4252,09/15,0
4253,09/09,16
4253,09/10,17
4253,09/11,17
4253,09/12,18
4253,09/13,18
4253,09/14,18
4253,09/15,18
4257,09/09,153
4257,09/10,154
4257,09/11,154
4257,09/12,170
4257,09/13,186
4257,09/14,210
4257,09/15,211
4258,09/09,11
4258,09/10,11
4258,09/11,11
4258,09/12,11
4258,09/13,11
4258,09/14,11
4258,09/15,11
4259,09/09,10
4259,09/10,10
4259,09/11,9
4259,09/12,9
4259,09/13,9
4259,09/14,9
4259,09/15,9
4260,09/09,8
4260,09/10,8
4260,09/11,8
4260,09/12,8
4260,09/13,8
4260,09/14,8
4260,09/15,8
4261,09/09,7
4261,09/10,7
4261,09/11,7
4261,09/12,6
4261,09/13,7
4261,09/14,7
4261,09/15,7
4262,09/09,0
4262,09/10,0
4262,09/11,0
4262,09/12,0
4262,09/13,0
4262,09/14,0
4262,09/15,0
4263,09/09,0
4263,09/10,0
4263,09/11,0
4263,09/12,0
4263,09/13,0
4263,09/14,12
4263,09/15,2
4264,09/09,12
4264,09/10,12
4264,09/11,12
4264,09/12,12
4264,09/13,12
4264,09/14,0
4264,09/15,3
4265,09/09,0
4265,09/10,0
4265,09/11,0
4265,09/12,0
4265,09/13,0
4265,09/14,0
4265,09/15,1
4266,09/09,0
4266,09/10,0
4266,09/11,0
4266,09/12,0
4266,09/13,0
4266,09/14,0
4266,09/15,1
4267,09/09,0
4267,09/10,0
4267,09/11,0
4267,09/12,0
4267,09/13,0
4267,09/14,0
4267,09/15,1
4268,09/09,0
4268,09/10,0
4268,09/11,0
4268,09/12,0
4268,09/13,0
4268,09/14,0
4268,09/15,1
4269,09/09,0
4269,09/10,0
4269,09/11,0
4269,09/12,0
4269,09/13,0
4269,09/14,0
4269,09/15,1
4270,09/09,0
4270,09/10,0
4270,09/11,0
4270,09/12,0
4270,09/13,0
4270,09/14,0
4270,09/15,1
4271,09/09,0
4271,09/10,0
4271,09/11,0
4271,09/12,0
4271,09/13,0
4271,09/14,0
4271,09/15,1
4272,09/09,10
4272,09/10,10
4272,09/11,10
4272,09/12,10
4272,09/13,10
4272,09/14,10
4272,09/15,10
4273,09/09,14
4273,09/10,14
4273,09/11,14
4273,09/12,14
4273,09/13,14
4273,09/14,14
4273,09/15,14
4274,09/09,5
4274,09/10,5
4274,09/11,5
4274,09/12,5
4274,09/13,5
4274,09/14,5
4274,09/15,5
4275,09/09,17
4275,09/10,17
4275,09/11,17
4275,09/12,17
4275,09/13,17
4275,09/14,17
4275,09/15,17
4276,09/09,0
4276,09/10,0
4276,09/11,0
4276,09/12,0
4276,09/13,0
4276,09/14,5
4276,09/15,2
4277,09/09,4
4277,09/10,4
4277,09/11,4
4277,09/12,6
4277,09/13,5
4277,09/14,0
4277,09/15,1
4278,09/09,0
4278,09/10,0
4278,09/11,0
4278,09/12,0
4278,09/13,0
4278,09/14,0
4278,09/15,1
4279,09/09,0
4279,09/10,0
4279,09/11,0
4279,09/12,0
4279,09/13,0
4279,09/14,0
4279,09/15,1
4280,09/09,2
4280,09/10,2
4280,09/11,2
4280,09/12,2
4280,09/13,2
4280,09/14,2
4280,09/15,2
4281,09/09,0
4281,09/10,0
4281,09/11,0
4281,09/12,0
4281,09/13,0
4281,09/14,6
4281,09/15,1
4282,09/09,7
4282,09/10,7
4282,09/11,7
4282,09/12,6
4282,09/13,6
4282,09/14,0
4282,09/15,1
4283,09/09,0
4283,09/10,0
4283,09/11,0
4283,09/12,0
4283,09/13,0
4283,09/14,0
4283,09/15,1
4284,09/09,0
4284,09/10,0
4284,09/11,0
4284,09/12,0
4284,09/13,0
4284,09/14,0
4284,09/15,1
4285,09/09,0
4285,09/10,0
4285,09/11,0
4285,09/12,0
4285,09/13,0
4285,09/14,0
4285,09/15,1
4286,09/09,0
4286,09/10,0
4286,09/11,0
4286,09/12,0
4286,09/13,0
4286,09/14,0
4286,09/15,1
4287,09/09,0
4287,09/10,0
4287,09/11,0
4287,09/12,0
4287,09/13,0
4287,09/14,0
4287,09/15,0
4288,09/09,31
4288,09/10,30
4288,09/11,30
4288,09/12,29
4288,09/13,29
4288,09/14,29
4288,09/15,29
4289,09/09,14
4289,09/10,14
4289,09/11,14
4289,09/12,15
4289,09/13,16
4289,09/14,16
4289,09/15,17
4290,09/09,4
4290,09/10,4
4290,09/11,4
4290,09/12,4
4290,09/13,4
4290,09/14,4
4290,09/15,4
4291,09/09,7
4291,09/10,7
4291,09/11,7
4291,09/12,7
4291,09/13,8
4291,09/14,8
4291,09/15,8
4293,09/09,9
4293,09/10,9
4293,09/11,9
4293,09/12,10
4293,09/13,10
4293,09/14,10
4293,09/15,10
4294,09/09,6
4294,09/10,6
4294,09/11,6
4294,09/12,6
4294,09/13,6
4294,09/14,6
4294,09/15,6
4295,09/09,20
4295,09/10,20
4295,09/11,20
4295,09/12,20
4295,09/13,20
4295,09/14,20
4295,09/15,20
4296,09/09,10
4296,09/10,10
4296,09/11,10
4296,09/12,10
4296,09/13,10
4296,09/14,10
4296,09/15,10
4297,09/09,5
4297,09/10,5
4297,09/11,5
4297,09/12,5
4297,09/13,5
4297,09/14,5
4297,09/15,5
4298,09/09,8
4298,09/10,8
4298,09/11,8
4298,09/12,8
4298,09/13,8
4298,09/14,8
4298,09/15,8
4299,09/09,11
4299,09/10,11
4299,09/11,11
4299,09/12,11
4299,09/13,11
4299,09/14,11
4299,09/15,11
4300,09/09,0
4300,09/10,0
4300,09/11,0
4300,09/12,0
4300,09/13,0
4300,09/14,3
4300,09/15,2
4301,09/09,3
4301,09/10,3
4301,09/11,3
4301,09/12,3
4301,09/13,3
4301,09/14,0
4301,09/15,1
4302,09/09,60
4302,09/10,60
4302,09/11,60
4302,09/12,59
4302,09/13,60
4302,09/14,60
4302,09/15,60
4303,09/09,51
4303,09/10,51
4303,09/11,51
4303,09/12,51
4303,09/13,51
4303,09/14,52
4303,09/15,52
4304,09/09,7
4304,09/10,7
4304,09/11,7
4304,09/12,6
4304,09/13,6
4304,09/14,6
4304,09/15,6
4305,09/09,4
4305,09/10,4
4305,09/11,4
4305,09/12,4
4305,09/13,4
4305,09/14,4
4305,09/15,4
4306,09/09,8
4306,09/10,7
4306,09/11,7
4306,09/12,7
4306,09/13,7
4306,09/14,7
4306,09/15,7
4307,09/09,7
4307,09/10,7
4307,09/11,7
4307,09/12,7
4307,09/13,7
4307,09/14,7
4307,09/15,7
4308,09/09,7
4308,09/10,7
4308,09/11,7
4308,09/12,7
4308,09/13,7
4308,09/14,7
4308,09/15,7
4309,09/09,7
4309,09/10,7
4309,09/11,7
4309,09/12,7
4309,09/13,7
4309,09/14,7
4309,09/15,7
4310,09/09,36
4310,09/10,36
4310,09/11,36
4310,09/12,33
4310,09/13,33
4310,09/14,33
4310,09/15,33
4311,09/09,0
4311,09/10,0
4311,09/11,0
4311,09/12,0
4311,09/13,0
4311,09/14,0
4311,09/15,0
4312,09/09,22
4312,09/10,22
4312,09/11,20
4312,09/12,18
4312,09/13,17
4312,09/14,17
4312,09/15,17
4313,09/09,6
4313,09/10,6
4313,09/11,6
4313,09/12,6
4313,09/13,5
4313,09/14,5
4313,09/15,5
4314,09/09,4
4314,09/10,4
4314,09/11,4
4314,09/12,4
4314,09/13,4
4314,09/14,4
4314,09/15,4
4315,09/09,15
4315,09/10,15
4315,09/11,15
4315,09/12,15
4315,09/13,15
4315,09/14,15
4315,09/15,15
4316,09/09,17
4316,09/10,17
4316,09/11,17
4316,09/12,17
4316,09/13,17
4316,09/14,17
4316,09/15,17
4317,09/09,61
4317,09/10,61
4317,09/11,61
4317,09/12,57
4317,09/13,56
4317,09/14,56
4317,09/15,56
4318,09/09,7
4318,09/10,7
4318,09/11,7
4318,09/12,7
4318,09/13,7
4318,09/14,7
4318,09/15,7
4319,09/09,5
4319,09/10,5
4319,09/11,5
4319,09/12,5
4319,09/13,5
4319,09/14,5
4319,09/15,5
4320,09/09,12
4320,09/10,12
4320,09/11,12
4320,09/12,11
4320,09/13,11
4320,09/14,11
4320,09/15,11
4321,09/09,14
4321,09/10,14
4321,09/11,14
4321,09/12,12
4321,09/13,12
4321,09/14,12
4321,09/15,12
4322,09/09,18
4322,09/10,18
4322,09/11,18
4322,09/12,17
4322,09/13,17
4322,09/14,17
4322,09/15,17
4323,09/09,11
4323,09/10,11
4323,09/11,11
4323,09/12,10
4323,09/13,10
4323,09/14,10
4323,09/15,11
4324,09/09,21
4324,09/10,21
4324,09/11,20
4324,09/12,19
4324,09/13,19
4324,09/14,19
4324,09/15,19
4325,09/09,13
4325,09/10,13
4325,09/11,13
4325,09/12,13
4325,09/13,13
4325,09/14,13
4325,09/15,13
4326,09/09,17
4326,09/10,17
4326,09/11,17
4326,09/12,15
4326,09/13,15
4326,09/14,15
4326,09/15,15
4327,09/09,18
4327,09/10,18
4327,09/11,17
4327,09/12,17
4327,09/13,17
4327,09/14,17
4327,09/15,17
4328,09/09,0
4328,09/10,0
4328,09/11,0
4328,09/12,0
4328,09/13,0
4328,09/14,0
4328,09/15,0
4329,09/09,13
4329,09/10,13
4329,09/11,13
4329,09/12,13
4329,09/13,13
4329,09/14,13
4329,09/15,13
4330,09/09,6
4330,09/10,6
4330,09/11,6
4330,09/12,6
4330,09/13,6
4330,09/14,6
4330,09/15,6
4331,09/09,30
4331,09/10,30
4331,09/11,30
4331,09/12,24
4331,09/13,24
4331,09/14,24
4331,09/15,24
4332,09/09,26
4332,09/10,26
4332,09/11,26
4332,09/12,26
4332,09/13,26
4332,09/14,26
4332,09/15,26
4333,09/09,14
4333,09/10,14
4333,09/11,14
4333,09/12,14
4333,09/13,13
4333,09/14,13
4333,09/15,13
4334,09/09,0
4334,09/10,0
4334,09/11,0
4334,09/12,0
4334,09/13,0
4334,09/14,0
4334,09/15,0
4335,09/09,5
4335,09/10,5
4335,09/11,5
4335,09/12,5
4335,09/13,5
4335,09/14,5
4335,09/15,5
4336,09/09,0
4336,09/10,0
4336,09/11,0
4336,09/12,0
4336,09/13,0
4336,09/14,0
4336,09/15,0
4337,09/09,1
4337,09/10,1
4337,09/11,1
4337,09/12,1
4337,09/13,1
4337,09/14,1
4337,09/15,1
4338,09/09,5
4338,09/10,5
4338,09/11,5
4338,09/12,5
4338,09/13,5
4338,09/14,5
4338,09/15,5
4339,09/09,22
4339,09/10,22
4339,09/11,22
4339,09/12,21
4339,09/13,21
4339,09/14,21
4339,09/15,21
4340,09/09,29
4340,09/10,29
4340,09/11,29
4340,09/12,29
4340,09/13,29
4340,09/14,29
4340,09/15,29
4341,09/09,10
4341,09/10,9
4341,09/11,10
4341,09/12,9
4341,09/13,9
4341,09/14,9
4341,09/15,9
4342,09/09,17
4342,09/10,17
4342,09/11,17
4342,09/12,17
4342,09/13,17
4342,09/14,17
4342,09/15,17
4343,09/09,17
4343,09/10,17
4343,09/11,17
4343,09/12,15
4343,09/13,15
4343,09/14,15
4343,09/15,15
4344,09/09,12
4344,09/10,12
4344,09/11,11
4344,09/12,10
4344,09/13,10
4344,09/14,10
4344,09/15,10
4345,09/09,3
4345,09/10,3
4345,09/11,3
4345,09/12,3
4345,09/13,3
4345,09/14,3
4345,09/15,3
4346,09/09,11
4346,09/10,11
4346,09/11,11
4346,09/12,10
4346,09/13,10
4346,09/14,10
4346,09/15,10
4347,09/09,5
4347,09/10,5
4347,09/11,5
4347,09/12,4
4347,09/13,4
4347,09/14,4
4347,09/15,4
4348,09/09,15
4348,09/10,15
4348,09/11,14
4348,09/12,11
4348,09/13,11
4348,09/14,11
4348,09/15,10
4349,09/09,5
4349,09/10,6
4349,09/11,6
4349,09/12,4
4349,09/13,4
4349,09/14,4
4349,09/15,4
4350,09/09,9
4350,09/10,9
4350,09/11,9
4350,09/12,10
4350,09/13,10
4350,09/14,10
4350,09/15,10
4351,09/09,12
4351,09/10,12
4351,09/11,12
4351,09/12,11
4351,09/13,12
4351,09/14,12
4351,09/15,12
4352,09/09,16
4352,09/10,16
4352,09/11,16
4352,09/12,15
4352,09/13,15
4352,09/14,15
4352,09/15,15
4353,09/09,29
4353,09/10,29
4353,09/11,29
4353,09/12,28
4353,09/13,27
4353,09/14,27
4353,09/15,27
4354,09/09,13
4354,09/10,13
4354,09/11,13
4354,09/12,13
4354,09/13,13
4354,09/14,13
4354,09/15,13
4355,09/09,17
4355,09/10,17
4355,09/11,16
4355,09/12,16
4355,09/13,15
4355,09/14,15
4355,09/15,15
4356,09/09,17
4356,09/10,17
4356,09/11,18
4356,09/12,18
4356,09/13,18
4356,09/14,18
4356,09/15,18
4357,09/09,18
4357,09/10,17
4357,09/11,16
4357,09/12,16
4357,09/13,16
4357,09/14,16
4357,09/15,16
4358,09/09,6
4358,09/10,6
4358,09/11,6
4358,09/12,6
4358,09/13,5
4358,09/14,5
4358,09/15,5
4359,09/09,24
4359,09/10,24
4359,09/11,23
4359,09/12,22
4359,09/13,22
4359,09/14,22
4359,09/15,22
4360,09/09,10
4360,09/10,10
4360,09/11,10
4360,09/12,9
4360,09/13,9
4360,09/14,9
4360,09/15,9
4361,09/09,12
4361,09/10,12
4361,09/11,12
4361,09/12,11
4361,09/13,11
4361,09/14,11
4361,09/15,11
4362,09/09,17
4362,09/10,17
4362,09/11,17
4362,09/12,15
4362,09/13,16
4362,09/14,15
4362,09/15,15
4363,09/09,24
4363,09/10,24
4363,09/11,24
4363,09/12,22
4363,09/13,22
4363,09/14,23
4363,09/15,23
4364,09/09,5
4364,09/10,5
4364,09/11,5
4364,09/12,5
4364,09/13,5
4364,09/14,5
4364,09/15,5
4366,09/09,10
4366,09/10,10
4366,09/11,10
4366,09/12,9
4366,09/13,7
4366,09/14,7
4366,09/15,7
4368,09/09,15
4368,09/10,15
4368,09/11,15
4368,09/12,15
4368,09/13,15
4368,09/14,15
4368,09/15,15
4369,09/09,22
4369,09/10,22
4369,09/11,22
4369,09/12,17
4369,09/13,17
4369,09/14,17
4369,09/15,17
4370,09/09,17
4370,09/10,17
4370,09/11,17
4370,09/12,15
4370,09/13,14
4370,09/14,14
4370,09/15,14
4372,09/09,15
4372,09/10,15
4372,09/11,15
4372,09/12,15
4372,09/13,15
4372,09/14,15
4372,09/15,15
4373,09/09,0
4373,09/10,0
4373,09/11,0
4373,09/12,0
4373,09/13,0
4373,09/14,0
4373,09/15,0
4374,09/09,65
4374,09/10,65
4374,09/11,65
4374,09/12,65
4374,09/13,64
4374,09/14,64
4374,09/15,64
4376,09/09,0
4376,09/10,0
4376,09/11,0
4376,09/12,0
4376,09/13,0
4376,09/14,0
4376,09/15,0
4378,09/09,9
4378,09/10,9
4378,09/11,9
4378,09/12,8
4378,09/13,8
4378,09/14,8
4378,09/15,8
4379,09/09,15
4379,09/10,15
4379,09/11,15
4379,09/12,15
4379,09/13,15
4379,09/14,15
4379,09/15,15
4380,09/09,29
4380,09/10,29
4380,09/11,29
4380,09/12,28
4380,09/13,28
4380,09/14,28
4380,09/15,28
4381,09/09,0
4381,09/10,0
4381,09/11,0
4381,09/12,0
4381,09/13,0
4381,09/14,0
4381,09/15,0
4382,09/09,0
4382,09/10,0
4382,09/11,0
4382,09/12,0
4382,09/13,0
